Codigo,Nombre,Provincia,Normativa de creaciÑn,Auxiliarato,Tecnicatura,Grado universitario,Dependencia,Habilitado,CUE
1931,HOSPITAL MARIANO Y LUCIANO DE LA VEGA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
1932,HOSPITAL ZONAL GENERAL AGUDOS ABRAHAM PIÑEYRO DE JUNIN,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
1933,INST. CENTRO ARG. DE PSICOLOGIA HUMANISTICA HOLOS,CABA,null,null,null,null,Privado,SI,20174500
1934,INSTITUTO DE OJOS SANTA LUCIA,Chaco,null,null,null,null,Privado,SI,"null,"
1935,HOSPITAL ZONAL TRELEW CENTRO MATERNO INFANTIL,Chubut,null,null,null,null,Provincial,NO,"null,"
1936,HOSPITAL ZONAL TRELEW  DR. ADOLFO MARGARA,Chubut,null,null,null,null,Provincial,SI,"null,"
1937,HOSPITAL DE LA MADRE Y EL NIÑO (LA RIOJA),La Rioja,null,null,null,null,Provincial,SI,"null,"
1938,HOSP.  PROVINCIAL DE ROSARIO,Santa Fe,null,null,null,null,Provincial,SI,"null,"
1939,HOSPITAL DR. CARLOS GIANANTONIO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
1940,HOSPITAL MATERNO INFANTIL DRA. TERESA LUISA GERMANI,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
1941,HOSPITAL SUBZONAL MUNICIPAL DE MAIPU,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
1942,HOSPITAL COMUNAL DE TIGRE,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
1943,HOSPITAL ZONAL MUNICIPAL NUESTRA SEÑORA DE LUJAN,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
1944,HOSPITAL ZONAL MUNICIPAL DR. HECTOR M. CURA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
1945,MATERNIDAD PROVINCIAL DOCTORA TERESITA BAIGORRIA,San Luis,null,null,null,null,Provincial,SI,"null,"
1946,HOSPITAL NACIONAL DE CLINICAS,Córdoba,null,null,null,null,Nacional,SI,"null,"
1947,HOSPITAL DR.JUAN GREGORIO VIVAS  JUANA KOSLAY,San Luis,null,null,null,null,Provincial,SI,"null,"
1948,HOSPITAL AREA PROGRAMA CIPOLLETTI DR. PEDRO MOGUILLANSKY,Río Negro,null,null,null,null,Provincial,SI,"null,"
1949,O.S.E.P. HOSPITAL DEL CARMEN - GODOY CRUZ,Mendoza,null,null,null,null,Obra social,SI,"null,"
1950,INSTITUTO AGUSTINA BERMEJO A-1228 (CABA),CABA,null,SI,SI,null,null,SI,20192000
1951,INSTITUTO DR. RAMON CARRILLO A-1290,CABA,null,NO,SI,null,null,SI,20192700
1952,CLINICA Y MATERNIDAD CERHU S.R.L.,San Luis,null,null,null,null,Privado,SI,"null,"
1953,CLINICA DE OJOS,Entre Ríos,null,null,null,null,Privado,SI,"null,"
1954,HOSPITAL DE ENDOCRINOLOGIA Y METABOLISMO DR ARTURO OÑATIVIA,Salta,null,null,null,null,Provincial,SI,"null,"
1955,CENTRO DE SALUDN° 63 - LA MADRE Y EL NIÑO,Salta,null,null,null,null,Provincial,SI,"null,"
1956,INSTITUTO DE FORMACION DE CIENCIAS EMPRESARIALES,CABA,null,null,null,null,Privado,SI,20218700
1957,INSTITUTO SANTA ISABEL,Formosa,null,SI,SI,null,Privado,SI,"null,"
1958,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA LAGUNA NAINECK,Formosa,null,NO,SI,null,Nacional,SI,"null,"
1959,INSTITUTO SUPERIOR DE FORMACION DOCENTE CONTINUA Y TECNICA DE IBARRETA,Formosa,null,NO,SI,null,null,SI,"null,"
1960,HOSPITAL DE SAN VICENTE - NIVEL II,Misiones,null,null,null,null,Provincial,SI,"null,"
1961,HOSPITAL DE  ENFERMEDADES TRANSMISIBLES - DR. PEDRO BALIÑA,Misiones,null,null,null,null,Provincial,SI,"null,"
1962,CONSULTORIA ESPIRITUAL,CABA,null,NO,SI,null,Privado,SI,20234100
1963,INSTITUTO DE ESTUDIOS SUP. PARA LA IND. DE LA CONSTRUCCION,CABA,null,NO,SI,null,Privado,SI,20245000
1964,INSTITUTO DE FORMACION PROFESIONAL SANATORIO COLEGIALES A-1498,CABA,null,SI,SI,null,null,SI,20279600
1965,SAMCO ESPERANZA DR. ALONSO CRIADO,Santa Fe,null,null,null,null,Provincial,SI,"null,"
1966,CLINICA PRIVADA CRUZ BLANCA DEL SUR,Buenos Aires,null,null,null,null,Privado,SI,"null,"
1968,FUNDACION CIENTIFICA DEL SUR,Buenos Aires,null,null,null,null,Privado,SI,"null,"
1969,CENTRO MEDICO CONSTRUIR SALUD OSPECON,CABA,null,null,null,null,Privado,SI,"null,"
1970,HOSPITAL ZONAL SAN MARTIN DE LOS ANDES - DR. RAMON CARRILLO,Neuquén,null,null,null,null,Provincial,SI,"null,"
1971,HOSPITAL ZONAL CHOS MALAL - DR GREGORIO ALVAREZ,Neuquén,null,null,null,null,Provincial,SI,"null,"
1972,GRADO RADIAL N I - I.S.P.I.NRO 9246 ALEXANDER FLEMING,Santa Fe,null,NO,SI,null,null,SI,820061901
1973,INSTITUTO SUPERIOR DE EDUCACION TECNICA NRO 25 BEPPO LEVI,Santa Fe,null,NO,SI,null,null,SI,820201600
1974,UNIVERSIDAD FASTA - DE LA FRATERNIDAD DE AGRUPACIONES SANTO TOMAS DE AQUINO,Buenos Aires,null,NO,NO,SI,null,SI,"null,"
1975,UNIVERSIDAD NACIONAL ARTURO JAURETCHE,Buenos Aires,null,NO,SI,SI,Nacional,SI,"null,"
1976,COLEGIO SUPERIOR NRO 50 GENERAL JOSE DE SAN MARTIN,Santa Fe,RM 1888/86,NO,SI,null,null,SI,"null,"
1977,I.S.P.I. NRO 9009 SAN JUAN BAUTISTA DE LA SALLE,Santa Fe,null,null,null,null,null,SI,820381600
1978,FORMENTI - GDOR CEPERNIC PTE KIRCHNER,Santa Cruz,null,null,null,null,Provincial,SI,"null,"
1979,NUEVO HOSPITAL SAN ROQUE,Córdoba,null,null,null,null,Provincial,SI,"null,"
1980,HOSPITAL  DE REFERENCIA EVA PERON,San Luis,null,null,null,null,Provincial,SI,"null,"
1981,CENTRO MEDICO DE CIRUGIA PLASTICA DR. CARLOS JURI,CABA,null,null,null,null,Privado,SI,"null,"
1982,CENTRO MEDICO ESCUELA,CABA,null,SI,SI,null,null,SI,"null,"
1983,HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR FEDERICO ALBERTO ABETE,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
1984,SANATORIO DEL NORTE SRL,Corrientes,null,null,null,null,Privado,SI,"null,"
1985,INSTITUTO SUPERIOR LAPLACE DE CIENCIAS EN SISTEMAS NRO 9250,Santa Fe,null,SI,SI,null,Privado,SI,820382200
1986,I.S.P.A. NRO 4073 AGENTES DE PROPAGANDA MEDICA,Santa Fe,Disp. 504/98,NO,SI,null,null,SI,820403100
1987,MINISTERIO DE SALUD,Catamarca,Resolución Ministerial N 35/69,SI,NO,null,null,SI,"null,"
1988,I.S.P.A. NRO 4072 AGENTES DE PROPAGANDAS MEDICAS,Santa Fe,Disp. 461/98,NO,SI,null,null,SI,820403600
1989,INSTITUTO SUPERIOR PARTICULAR ( ISPA ) NRO 4080 TECNOLOGIA MEDICA,Santa Fe,Disposición N 0478-99 Ministerio de Educación de la prov. de Santa Fe,NO,SI,null,null,SI,820407700
1990,UNIVERSIDAD POPULAR DE CATAMARCA,Catamarca,null,SI,SI,null,Provincial,SI,"null,"
1991,ISPA NRO 4084 CENTRO DE EDUCACION TECNICA PARA EL DIAGNOSTICO (CETED),Santa Fe,null,NO,SI,null,null,SI,820412100
1992,ESCUELA SUPERIOR DE ENFERMERIA EXTENSION AULICA VENADO TUERTO,Santa Fe,null,NO,SI,null,null,SI,820443002
1994,ASOCIACION DE AGENTE DE PROPAGANDA MEDICA DE LA REP. ARG. SECCION CATAMARCA - LA RIOJA,Catamarca,SSP  102,NO,SI,null,null,SI,"null,"
1995,INSTITUTO TECNOLOGICO DE CIENCIAS E INNOVACIONES PRODUCTIVAS N° 8199 - INTECIPRO,Salta,null,NO,SI,null,null,SI,660132900
1996,HOSPITAL  ALTA COMPLEJIDAD PTE. JUAN DOMINGO PERON,Formosa,null,null,null,null,Provincial,SI,"null,"
1997,HOSPITAL SOCIEDAD ESPAÑOLA DE SOCORROS MUTUOS MENDOZA,Mendoza,null,null,null,null,Mutual,SI,"null,"
1998,UNIVERSIDAD DE LA SABANA,null,null,NO,NO,SI,null,SI,"null,"
1999,INSTITUTO MUNICIPAL DE FORMACION SUPERIOR DIPREGEP 6391 DISTRITO SAN ISIDRO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2000,MINISTERIO DE SALUD PUBLICA DE LA PROVINCIA DEL CHACO,Chaco,null,SI,NO,null,Provincial,SI,"null,"
2001,CENTRO NACIONAL DE REEDUCACION SOCIAL (CE.NA.RE.SO.),CABA,null,null,null,null,Nacional,SI,"null,"
2002,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 6012,Buenos Aires,null,NO,SI,null,null,SI,62210300
2003,CENTRO DE FORMACION PROFESIONAL SALUD Y VIDA DIPREGEP N 8146,Buenos Aires,DIPREGEP N 8146,SI,NO,null,null,SI,"null,"
2004,DIRECCION DE CAPACITACION DE TECNICOS DE LA SALUD-HOSPITAL DR.BOLLINI,Buenos Aires,null,null,null,null,null,SI,"null,"
2005,CENTRO DE FORMACION PROFESIONAL LAURA ALICIA BERMUDEZ DIPREGEP 6060,Buenos Aires,DIPREGEP 6060,null,null,null,null,SI,"null,"
2006,ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA-FILIAL PERGAMINO,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2007,INSTITUTO SUPERIOR DE AGENTES DE PROPAGANDA MEDICA 5592,Buenos Aires,null,NO,SI,null,Privado,SI,"null,"
2008,CENTRO DE FORMACION PROFESIONAL GERONTOLOGICO N° 7804,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2009,DIRECCION PROVINCIAL DE CAPACITACION PARA LA SALUD,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2010,ESCUELA MUNICIPAL DE ENFERMERIA DE AVELLANEDA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2011,HOSPITAL INTERZONAL  DE EZEIZA DR. ALBERTO EURNEKIAN,Buenos Aires,null,SI,NO,null,null,SI,"null,"
2012,CENTRO N° 44 HOSPITAL SAN ROQUE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2013,POLICLINICO SOFIA TERRERO DE SANTAMARINA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2014,HOSPITAL ZONAL GENERAL DE AGUDOS NARCISO LOPEZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2015,CENTRO DE FORMACION PROFESIONAL N° 401 MANUEL BELGRANO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2016,INSTITUTO SUPERIOR DE AGENTES DE PROPAGANDA MEDICA N° 5584,Buenos Aires,DIPREGEP N 5584,null,null,null,null,SI,"null,"
2017,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 38,Buenos Aires,null,NO,SI,null,null,SI,"null,"
2018,HOSPITAL INTERZONAL ESPECIALIZADO JOSE ESTEVES,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2019,INSTITUTO SUPERIOR ITALO SUIZO,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2020,ESCUELA SUPERIOR DE SANIDAD,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2021,INSTITUTO DE RECURSOS ECONOMICOS Y SOCIALES-DIPREGEP 4233,Buenos Aires,DIPREGEP 4233,null,null,null,null,SI,"null,"
2022,DIRECCION DE CAPACITACION DE TECNICOS DE LA SALUD-HOSPITAL DR. GUTIERREZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2023,ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA FILIAL LA PLATA,Buenos Aires,null,null,null,null,Nacional,SI,"null,"
2024,INSTITUTO SUPERIOR BIOMEDICO DIPREGEP  N 8201,Buenos Aires,DIPREGEP  N 8201,NO,SI,null,null,SI,"null,"
2025,INSTITUTO E.P.P.A. DIPREGEP N° 3886,Buenos Aires,null,null,null,null,null,SI,"null,"
2026,ESCUELA DE SUBOFICIALES DEL EJERCITO SARGENTO CABRAL,Buenos Aires,null,SI,SI,null,Nacional,SI,"null,"
2027,CENTRO DE FORMACION PROFESIONAL DE GESTION PRIVADA GENERAL SAN MARTIN (SAN ANDRES DE GILES),Buenos Aires,null,null,null,null,null,SI,"null,"
2028,INSTITUTO SUPERIOR DEL PROFESORADO JUNIN,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2029,INSTITUTO DE EDUCACION SUPERIOR MONSEÑOR LODIGIANI DIEGEP 4035,Buenos Aires,DIPREGEP 4035,NO,SI,null,null,SI,"null,"
2030,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA NRO. 7,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2031,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 14,Buenos Aires,null,NO,SI,null,null,SI,60951200
2032,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 15,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2033,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 151,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2034,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 16 JUANA PAULA MANSO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2035,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 17,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2036,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 171 GABRIELA MISTRAL,Buenos Aires,null,NO,SI,null,null,SI,61197400
2037,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 178,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2038,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 2,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2039,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 21 DR. RICARDO ROJAS,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2040,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 23,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2041,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 27,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2042,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 32,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2043,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 33,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2044,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 4,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2045,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 50,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2046,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 58,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2047,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 6,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2048,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 64,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2049,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 78,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2050,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 87,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2051,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 180,Buenos Aires,null,NO,SI,null,null,SI,61288800
2052,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 26,Buenos Aires,null,null,null,null,null,SI,"null,"
2053,ESCUELA SUPERIOR DE SERVICIO SOCIAL DIPREGEP 4170,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2054,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 11,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2055,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 13,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2056,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 143,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2057,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 159,Buenos Aires,null,NO,SI,null,null,SI,60730700
2058,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 20,Buenos Aires,null,NO,SI,null,null,SI,60945201
2059,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 25,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2060,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 28,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2061,INSTITUTO DE FORMACION DOCENTE N° 3,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2062,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 48,Buenos Aires,null,NO,SI,null,Nacional,SI,"null,"
2063,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 5,Buenos Aires,null,NO,SI,null,null,SI,60825100
2064,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 57,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2065,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 66,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2066,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 74,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2067,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 77,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2068,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 49,Buenos Aires,null,NO,SI,null,null,SI,60786800
2069,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 152,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2070,INSTITUTO SUPERIOR INNOVACIONES PEDAGOGICAS SIGLO XXI,Buenos Aires,null,NO,SI,null,Privado,SI,"null,"
2071,INSTITUTO JESUS SACRAMENTADO CUE 061334600,Buenos Aires,null,NO,SI,null,null,SI,61334600
2072,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 63 MALVINAS ARGENTINAS,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2073,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 175,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2074,INSTITUTO SUPERIOR DE FORMACION DOCENTE CAVAGNARO DIPREGEP 6231,Buenos Aires,null,NO,SI,null,Privado,SI,"null,"
2075,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 145,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2076,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 138,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2077,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 144,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2078,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 44,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2079,ESCUELA DIOCESANA DE SERVICIO SOCIAL DIPREGEP 4715,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2080,INSTITUTO MARIA AUXILIADORA,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2081,INSTITUTO SUPERIOR NIÑO JESUS,Buenos Aires,null,NO,SI,null,Privado,SI,"null,"
2082,HOSPITAL MATERNO NEONATAL (MISIONES),Misiones,null,null,null,null,Provincial,SI,"null,"
2083,CENTRO DERMATOLOGICO DR. MANUEL M. GIMENEZ,Chaco,null,null,null,null,Provincial,SI,"null,"
2085,INSTITUTO SUPERIOR FACULTAR A-1493,CABA,6342/07,NO,SI,null,null,SI,20282200
2086,HOSPITAL ZONAL INDEPENDENCIA,Santiago del Estero,null,null,null,null,Provincial,SI,"null,"
2087,HOSPITAL ZONAL PSIQUIATRICO DR. DIEGO ALCORTA,Santiago del Estero,null,null,null,null,Provincial,SI,"null,"
2088,HOSPITAL DE SALUD MENTAL NUESTRA SEÑORA DEL CARMEN,Tucumán,null,null,null,null,Provincial,SI,"null,"
2089,HOSPITAL PTE. JUAN DOMINGO PERON DE TARTAGAL,Salta,null,null,null,null,Provincial,SI,"null,"
2090,HOSPITAL ZONAL GENERAL AGUDOS DR. ISIDORO IRIARTE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2091,HOSPITAL GERIATRICO DE AGUDOS JUANA FRANCISCA CABRAL,Corrientes,null,null,null,null,Provincial,SI,"null,"
2092,HOSPITAL SAN JUAN BAUTISTA,Corrientes,null,null,null,null,Provincial,SI,"null,"
2093,HOSPITAL LAS MERCEDES,Corrientes,null,null,null,null,Provincial,SI,"null,"
2094,SANATORIO MUNICIPAL DR. JULIO MENDEZ,CABA,null,null,null,null,Obra social,SI,"null,"
2095,ESCUELA DE CAPACITACION PROFESOR EDVINO ALFREDO PAZ N° 12,Santiago del Estero,Res. 35/69,SI,NO,null,Provincial,SI,"null,"
2096,INSTITUTO SUPERIOR FORMACION DOCENTE DR. RAMON J. CARCANO,Corrientes,144/08 y RM N1019/09,NO,SI,null,Provincial,SI,"null,"
2097,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 201,Buenos Aires,null,NO,SI,null,null,SI,606104
2098,INST. NACIONALES-GARRAHAN-CRUCE,CABA,null,null,null,null,null,SI,"null,"
2099,INSTITUTO MODELO DE CARDIOLOGIA PRIVADO SRL,Córdoba,null,null,null,null,Privado,SI,"null,"
2100,ATSA  (ASOCIACION TRABAJADORES  SANIDAD CHACO),Chaco,null,null,null,null,null,SI,"null,"
2101,ESCUELA SALUD PUBLICA,Chaco,null,NO,SI,null,Provincial,SI,"null,"
2102,DIAGNOSTICO MAIPU,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2103,HOSPITAL ZONAL GENERAL DE AGUDOS DR. CARLOS BOCALANDRO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2104,HOSPITAL ZONAL GENERAL AGUDOS DESCENTRALIZADO EVITA PUEBLO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2105,HOSPITAL ZONAL GENERAL DE AGUDOS DR. RICARDO GUTIERREZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2106,HOSPITAL ZONAL GENERAL AGUDOS PROF. DR. RAMON CARRILLO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2107,HOSPITAL ZONAL GENERAL AGUDOS SAN FELIPE DE SAN NICOLAS,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2108,HOSPITAL ZONAL GENERAL AGUDOS PETRONA V. DE CORDERO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2109,HOSPITAL ZONAL GENERAL DE AGUDOS VIRGEN DEL CARMEN DE ZARATE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2110,HOSPITAL ZONAL GENERAL DE AGUDOS GOBERNADOR D. MERCANTE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2111,HOSPITAL ZONAL GENERAL AGUDOS DR. ERILL,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2112,HOSPITAL ZONAL GENERAL AGUDOS DR. LUCIO V. MELENDEZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2113,HOSPITAL ZONAL GENERAL AGUDOS NARCISO LOPEZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2114,HOSPITAL ZONAL GENERAL DE AGUDOS SAN ROQUE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2115,HOSPITAL DRA. CECILIA GRIERSON,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2116,ENTE DESCENTRALIZADO HOSPITAL INTEGRADO REGION SANITARIA VI,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2117,HOSPITAL MUNICIPAL DR. IGNACIO PIROVANO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2118,HOSPITAL SUBZONAL GENERAL VILLEGAS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2120,CAPS N° 10,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2123,UNIDAD SANITARIA H. BERTRES,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2124,CAPS GENERAL SAN MARTIN,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2125,PUESTO SANITARIO SAN MARTIN DE PORRES,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2126,UNIDAD SANITARIA DR. EVARISTO RODRIGUEZ-VILLA HUDSON,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2127,CENTRO DE SALUD 1° DE MAYO DE LANUS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2129,CENTRO DE SALUD RAMON CARRILLO DE LANUS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2130,CENTRO ASISTENCIAL DR. ANGEL BO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2131,UNIDAD SANITARIA SAMBRIZZI SANGUINETTI,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2132,HOSPITAL ZONAL GENERAL AGUDOS BLAS DUBARRY,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2133,HOSPITAL ZONAL GENERAL AGUDOS DR. LARRAIN,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2134,HOSPITAL ZONAL GENERAL AGUDOS HORACIO CESTINO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2135,UNIDAD SANITARIA N° 7 EIZEGUIRRE DE VILLA CELINA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2136,INSTITUTO MATERNIDAD SANTA ROSA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2137,CIC EL ROCIO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2138,HOSPITAL SUBZONAL NEUROPSIQUIATRICO DR. D. J. TARABORELLI,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2139,HOSPITAL ZONAL GENERAL AGUDOS M.V. DE MARTINEZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2140,UNIDAD SANITARIA VILLA VERDE,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2141,UNIDAD SANITARIA N° 6 DE CASEROS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2142,UNIVERSIDAD DEL MAGDALENA,null,null,NO,NO,SI,null,SI,"null,"
2143,UNIVERSIDAD DE CARTAGENA,null,null,NO,NO,SI,null,SI,"null,"
2144,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,null,null,NO,NO,SI,null,SI,"null,"
2145,UNIVERSITEIT LEIDEN,null,null,NO,NO,SI,null,SI,"null,"
2146,PONTIFICIA UNIVERSIDAD JAVERIANA,null,null,NO,NO,SI,null,SI,"null,"
2147,UNIVERSIDAD AUTONOMA GABRIEL RENE MORENO,null,null,NO,NO,SI,null,SI,"null,"
2148,UNIVERSIDAD DEL VALLE,null,null,NO,NO,SI,null,SI,"null,"
